"File_221110_221531 - RawData"
"Wavelength nm.";"Abs."
952,00;-0,02106
952,50;-0,02101
953,00;-0,02106
953,50;-0,02118
954,00;-0,02121
954,50;-0,02132
955,00;-0,02136
955,50;-0,02144
956,00;-0,02138
956,50;-0,02133
957,00;-0,02129
957,50;-0,02126
958,00;-0,02119
958,50;-0,02126
959,00;-0,02124
959,50;-0,02116
960,00;-0,02104
960,50;-0,02104
961,00;-0,02109
961,50;-0,02097
962,00;-0,02094
962,50;-0,02097
963,00;-0,02094
963,50;-0,02092
964,00;-0,02092
964,50;-0,02089
965,00;-0,02087
965,50;-0,02089
966,00;-0,02097
966,50;-0,02087
967,00;-0,02084
967,50;-0,02087
968,00;-0,02100
968,50;-0,02106
969,00;-0,02103
969,50;-0,02103
970,00;-0,02103
970,50;-0,02103
971,00;-0,02103
971,50;-0,02107
972,00;-0,02113
972,50;-0,02118
973,00;-0,02132
973,50;-0,02129
974,00;-0,02133
974,50;-0,02129
975,00;-0,02126
975,50;-0,02124
976,00;-0,02121
976,50;-0,02104
977,00;-0,02098
977,50;-0,02094
978,00;-0,02089
978,50;-0,02095
979,00;-0,02095
979,50;-0,02103
980,00;-0,02104
980,50;-0,02092
981,00;-0,02083
981,50;-0,02072
982,00;-0,02063
982,50;-0,02058
983,00;-0,02060
983,50;-0,02055
984,00;-0,02049
984,50;-0,02046
985,00;-0,02052
985,50;-0,02060
986,00;-0,02065
986,50;-0,02072
987,00;-0,02075
987,50;-0,02081
988,00;-0,02092
988,50;-0,02112
989,00;-0,02112
989,50;-0,02107
990,00;-0,02104
